id,lat,lon,name
1057791719,,,Swallow Park
1057791720,,,Sable Park
1057791721,,,Braeside Park
1057791722,,,Fountain Park
1058140562,,,Unknown
1058140579,,,Unknown
1058140587,,,Unknown
1059711010,,,Unknown
1059712552,,,Unknown
1059713780,,,Unknown
1059715639,,,Unknown
1060073637,,,Unknown
1060130913,,,Unknown
1060130926,,,Langley Park
1060130931,,,Larose Park
1060171957,,,Meadowview Ball Diamonds
1060190473,,,Arcand Park
1060190478,,,Unknown
1060190479,,,Balmoral Park
1060385393,,,Unknown
1062403854,,,Riverside Park
1083000524,,,Picknic Park
1086200266,,,Unknown
1087367399,,,Unknown
1089718187,,,Unknown
1089900799,,,Unknown
1090526849,,,Village on the Lake West Park
1096165479,,,Unknown
1098991414,,,Unknown
1099883280,,,Mary Burlie Park
1100981871,,,Kenilworth Field
1101583752,,,Sanctuary Wood
1101805011,,,Delwood Park
1102922534,,,Unknown
1103374471,,,Unknown
1103374526,,,Unknown
1103374528,,,Unknown
1103712360,,,Unknown
1106363830,,,Unknown
1107289883,,,Unknown
1107639303,,,Unknown
1108061762,,,Unknown
1110671186,,,Peace Gaden Park
1110788146,,,Frère Antoine Park
1111118740,,,Cumberland Park
1111560705,,,Unknown
1111852850,,,Unknown
1112072094,,,Unknown
1112418149,,,Unknown
1112418174,,,Unknown
1112724688,,,Unknown
1112724690,,,Unknown
1112858674,,,Unknown
1112877088,,,Unknown
1113191733,,,Unknown
1113191734,,,East Lawn
1113205681,,,Unknown
1115138598,,,Unknown
1115265497,,,McConachie Park Square
1118936162,,,Sifton Park
1119187130,,,Unknown
1121013033,,,Sedum Park
1121013034,,,Sandstone Park
1122919008,,,Unknown
1123133386,,,Unknown
1124434763,,,Unknown
1125197100,,,Lachance Park
1126126383,,,Orchards Dog Park
1132330774,,,Unknown
1133496535,,,Barbara Danelesko Park
1134252628,,,Larkspur Park
1134404540,,,Balwin Park
1134732833,,,Unknown
1135321682,,,Unknown
1135368654,,,Alberta Avenue Park 2
1136274197,,,St. Faith Park
1138173251,,,Norwood Square
1144435557,,,Unknown
1149701499,,,Unknown
1151330079,,,Unknown
1154190013,,,Unknown
1165177301,,,Unknown
1167581087,,,Unknown
1177094305,,,Kathmandu Park
1183045718,,,Foxhaven Park
1184490303,,,Unknown
1185732196,,,Unknown
1185732198,,,Unknown
1187879744,,,Unknown
1202986368,,,Sedge Park
1202986369,,,Syd Ottewell Park
1202988202,,,Christina Park
1203474371,,,Strathcona Station Park
1203478166,,,Garland Park
1203478168,,,Craigavon Meadows Wetlands
1205575244,,,Riediger Park
1205941293,,,Yohemas Park
1206733037,,,Stoneridge Park
1206734969,,,Sally Stewart Park
1206745924,,,Unknown
1206745925,,,Unknown
1206748116,,,Little Cypress Park
1206748117,,,Little Willow Park
1206748119,,,Big Willow Park
1208421164,,,Winnifred Stewart Park
1208660083,,,Unknown
1210660208,,,Northeast River Valley Park
1211625896,,,Unknown
1211966519,,,17 Street Park
1211966520,,,15 Street Park
1211981201,,,Unknown
1212602617,,,Unknown
1212602618,,,Unknown
1213220556,,,Unknown
1213671934,,,ICE District Fan Park
1216140709,,,Courtyard #2
1217262099,,,Dermot District Park
1217659629,,,Highlands Park South
1218687592,,,George F. Hustler Memorial Plaza
1219445915,,,St. Anne Park
1219662455,,,Unknown
1231227058,,,Parc Le Cerf
2880183,,,Rundle Park
3234056,,,MacKinnon Ravine Park
4003726,,,Florian Park
5758883,,,Unknown
6309886,,,Satoo Park
6345506,,,Wild Rose Park
7689752,,,GHV Bulyea Park
8509847,,,Hamptons Park
8509849,,,Glastonbury Park
8509850,,,Granville Park
8509853,,,Garnett Park
8509859,,,Galbraith Park
11607242,,,Unknown
11814319,,,Buena Vista Park
11814320,,,Sir Wilfrid Laurier Park
14110684,,,Riel Recreation Park
14190304,,,Ramsay Ravine
14568065,,,Emerald Hills Regional Park
14690230,,,Allan Stein Park
15057070,,,Grand Trunk Park
16112435,,,Campbell Park
16112511,,,Cascade Park
16293200,,,Amesbury Park
